EmployeeNumber,Age,Department,OverTime,Nivel_Risco,Probabilidade
38763,19,Research & Development,No,🟡 ALERTA,0.6938793
8202,20,Research & Development,Yes,🟡 ALERTA,0.6937965
290,43,Sales,No,🟡 ALERTA,0.69374067
11719,45,Research & Development,No,🟡 ALERTA,0.69373184
195,55,Sales,No,🟡 ALERTA,0.69369113
10641,38,Research & Development,No,🟡 ALERTA,0.69366413
29604,31,Human Resources,No,🟡 ALERTA,0.6936488
29386,55,Research & Development,Yes,🟡 ALERTA,0.69364125
27751,51,Research & Development,No,🟡 ALERTA,0.6936402
17108,45,Human Resources,No,🟡 ALERTA,0.6935828
22185,29,Sales,Yes,🟡 ALERTA,0.69354856
9479,54,Research & Development,No,🟡 ALERTA,0.6934833
14593,45,Research & Development,No,🟡 ALERTA,0.6934539
37272,49,Sales,No,🟡 ALERTA,0.693436
45590,44,Research & Development,No,🟡 ALERTA,0.69341826
37,30,Research & Development,No,🟡 ALERTA,0.69339085
257,18,Human Resources,Yes,🟡 ALERTA,0.69338864
24551,32,Research & Development,No,🟡 ALERTA,0.69338316
8349,26,Sales,No,🟡 ALERTA,0.69332737
17961,54,Research & Development,No,🟡 ALERTA,0.6933112
24200,51,Research & Development,No,🟡 ALERTA,0.693293
12637,42,Research & Development,No,🟡 ALERTA,0.6932856
28467,23,Sales,No,🟡 ALERTA,0.693277
13466,39,Research & Development,No,🟡 ALERTA,0.69320744
45308,43,Research & Development,No,🟡 ALERTA,0.69316745
37012,19,Research & Development,No,🟡 ALERTA,0.69312435
13628,42,Research & Development,No,🟡 ALERTA,0.6929595
17608,46,Research & Development,No,🟡 ALERTA,0.6928995
36814,33,Research & Development,No,🟡 ALERTA,0.69289726
2220,57,Research & Development,No,🟡 ALERTA,0.6928897
30485,53,Sales,Yes,🟡 ALERTA,0.69283795
20293,44,Sales,Yes,🟡 ALERTA,0.69281787
37286,46,Sales,No,🟡 ALERTA,0.69279623
31352,39,Sales,Yes,🟡 ALERTA,0.69269365
44057,42,Research & Development,No,🟡 ALERTA,0.6926914
30843,49,Research & Development,No,🟡 ALERTA,0.69255555
38077,34,Sales,No,🟡 ALERTA,0.692475
26533,54,Sales,No,🟡 ALERTA,0.6923117
36537,47,Research & Development,No,🟡 ALERTA,0.6922905
5057,20,Human Resources,No,🟡 ALERTA,0.6922797
21531,26,Sales,No,🟡 ALERTA,0.6922162
13880,45,Research & Development,No,🟡 ALERTA,0.6922096
31653,52,Sales,No,🟡 ALERTA,0.69219595
429,58,Research & Development,No,🟡 ALERTA,0.69211954
2605,49,Sales,No,🟡 ALERTA,0.6920759
46251,23,Research & Development,Yes,🟡 ALERTA,0.6919755
34322,19,Human Resources,No,🟡 ALERTA,0.69197005
17075,43,Research & Development,No,🟡 ALERTA,0.6919536
17293,57,Sales,No,🟡 ALERTA,0.6918951
1263,56,Research & Development,Yes,🟡 ALERTA,0.69183165
46523,50,Research & Development,Yes,🟡 ALERTA,0.6918303
21163,35,Human Resources,No,🟡 ALERTA,0.691794
17314,56,Sales,Yes,🟡 ALERTA,0.6917643
2515,25,Research & Development,No,🟡 ALERTA,0.69175816
37050,36,Research & Development,Yes,🟡 ALERTA,0.69173396
12225,53,Sales,No,🟡 ALERTA,0.6916654
33398,53,Research & Development,No,🟡 ALERTA,0.691656
19455,29,Human Resources,No,🟡 ALERTA,0.6915787
40223,59,Sales,No,🟡 ALERTA,0.6915305
5567,29,Research & Development,No,🟡 ALERTA,0.691508
5502,50,Research & Development,Yes,🟡 ALERTA,0.691487
20819,21,Human Resources,No,🟡 ALERTA,0.69148636
7644,51,Sales,No,🟡 ALERTA,0.691462
41395,46,Sales,No,🟡 ALERTA,0.6914319
39623,36,Research & Development,No,🟡 ALERTA,0.69142467
27880,25,Research & Development,No,🟡 ALERTA,0.6914173
44575,54,Research & Development,No,🟡 ALERTA,0.6914126
15135,25,Research & Development,No,🟡 ALERTA,0.69136477
43264,25,Research & Development,No,🟡 ALERTA,0.6913628
32991,26,Sales,No,🟡 ALERTA,0.69136226
35622,47,Research & Development,Yes,🟡 ALERTA,0.6912668
44088,48,Human Resources,No,🟡 ALERTA,0.691259
15574,47,Sales,No,🟡 ALERTA,0.69120467
6507,57,Research & Development,No,🟡 ALERTA,0.6911776
10422,56,Research & Development,No,🟡 ALERTA,0.691168
34541,33,Research & Development,No,🟡 ALERTA,0.69113535
37711,59,Research & Development,Yes,🟡 ALERTA,0.69105136
16939,23,Research & Development,No,🟡 ALERTA,0.6910043
38393,40,Sales,No,🟡 ALERTA,0.69100213
38991,54,Research & Development,No,🟡 ALERTA,0.69098866
47316,39,Human Resources,Yes,🟡 ALERTA,0.6909474
32742,51,Research & Development,Yes,🟡 ALERTA,0.69091386
8739,40,Research & Development,No,🟡 ALERTA,0.69087225
44769,43,Research & Development,No,🟡 ALERTA,0.6907962
20837,29,Sales,No,🟡 ALERTA,0.6907855
37710,19,Human Resources,No,🟡 ALERTA,0.6907845
28576,59,Research & Development,No,🟡 ALERTA,0.6907065
29004,58,Research & Development,Yes,🟡 ALERTA,0.6906621
25879,43,Sales,No,🟡 ALERTA,0.6906231
6567,26,Research & Development,No,🟡 ALERTA,0.6906215
27630,41,Human Resources,No,🟡 ALERTA,0.6905296
4328,46,Research & Development,No,🟡 ALERTA,0.6905249
45427,41,Human Resources,No,🟡 ALERTA,0.6905183
34421,22,Sales,No,🟡 ALERTA,0.6905067
31854,26,Sales,No,🟡 ALERTA,0.6904913
30300,50,Sales,Yes,🟡 ALERTA,0.6904743
458,49,Sales,No,🟡 ALERTA,0.6904624
39724,27,Research & Development,No,🟡 ALERTA,0.69044566
6294,18,Human Resources,No,🟡 ALERTA,0.69041014
16076,34,Human Resources,Yes,🟡 ALERTA,0.6903942
25059,26,Research & Development,No,🟡 ALERTA,0.6903888
26006,36,Research & Development,No,🟡 ALERTA,0.69038075
4736,28,Research & Development,No,🟡 ALERTA,0.69034445
844,58,Research & Development,No,🟡 ALERTA,0.6903244
19576,28,Sales,No,🟡 ALERTA,0.6902944
17378,48,Sales,No,🟡 ALERTA,0.69026893
9624,32,Research & Development,No,🟡 ALERTA,0.69020736
2658,57,Research & Development,No,🟡 ALERTA,0.69020003
7131,24,Research & Development,No,🟡 ALERTA,0.69017756
1060,23,Sales,No,🟡 ALERTA,0.6901773
49559,54,Research & Development,No,🟡 ALERTA,0.6901574
11295,59,Human Resources,No,🟡 ALERTA,0.6901481
31183,32,Research & Development,Yes,🟡 ALERTA,0.6901297
22709,37,Sales,No,🟡 ALERTA,0.69012856
48632,26,Sales,No,🟡 ALERTA,0.69011074
22023,38,Research & Development,Yes,🟡 ALERTA,0.69010866
3725,45,Sales,No,🟡 ALERTA,0.6901042
16616,55,Research & Development,No,🟡 ALERTA,0.6900837
18747,38,Research & Development,Yes,🟡 ALERTA,0.68990463
18875,22,Research & Development,No,🟡 ALERTA,0.68986
23016,27,Research & Development,No,🟡 ALERTA,0.6898358
29325,29,Research & Development,No,🟡 ALERTA,0.68983257
28800,29,Sales,No,🟡 ALERTA,0.689821
17979,36,Human Resources,No,🟡 ALERTA,0.6897413
33543,34,Research & Development,No,🟡 ALERTA,0.6896743
47000,34,Sales,No,🟡 ALERTA,0.68959266
507,37,Human Resources,No,🟡 ALERTA,0.6895871
21576,45,Research & Development,No,🟡 ALERTA,0.68958557
48911,25,Sales,No,🟡 ALERTA,0.68949515
25601,23,Research & Development,Yes,🟡 ALERTA,0.6894581
48244,31,Sales,No,🟡 ALERTA,0.6893601
36767,45,Research & Development,No,🟡 ALERTA,0.6893078
2467,35,Human Resources,Yes,🟡 ALERTA,0.6892849
14588,28,Sales,No,🟡 ALERTA,0.6892681
8205,18,Research & Development,No,🟡 ALERTA,0.68915194
26696,21,Research & Development,No,🟡 ALERTA,0.68912
2172,37,Sales,No,🟡 ALERTA,0.68910784
33566,53,Research & Development,No,🟡 ALERTA,0.68900824
47056,29,Research & Development,Yes,🟡 ALERTA,0.6889357
17662,31,Sales,No,🟡 ALERTA,0.6889194
25694,27,Research & Development,No,🟡 ALERTA,0.68881273
20302,20,Research & Development,No,🟡 ALERTA,0.688803
18990,49,Research & Development,Yes,🟡 ALERTA,0.68876636
48980,26,Research & Development,No,🟡 ALERTA,0.68872124
22891,28,Sales,No,🟡 ALERTA,0.6886948
49927,40,Research & Development,No,🟡 ALERTA,0.6886685
23765,28,Sales,Yes,🟡 ALERTA,0.6885165
46003,37,Research & Development,No,🟡 ALERTA,0.68850905
29343,18,Research & Development,No,🟡 ALERTA,0.6884635
48143,50,Sales,No,🟡 ALERTA,0.6884002
47956,21,Sales,No,🟡 ALERTA,0.6883465
35102,43,Sales,No,🟡 ALERTA,0.688331
10523,20,Human Resources,No,🟡 ALERTA,0.6883266
29051,27,Human Resources,No,🟡 ALERTA,0.68820345
4115,42,Sales,Yes,🟡 ALERTA,0.6881788
19672,36,Research & Development,No,🟡 ALERTA,0.6881524
13929,27,Research & Development,No,🟡 ALERTA,0.6880998
23581,53,Research & Development,No,🟡 ALERTA,0.68809175
35903,51,Research & Development,Yes,🟡 ALERTA,0.68808806
14467,25,Research & Development,Yes,🟡 ALERTA,0.6880789
20404,47,Research & Development,No,🟡 ALERTA,0.68805313
3063,48,Research & Development,Yes,🟡 ALERTA,0.6880404
47474,44,Sales,No,🟡 ALERTA,0.68796337
44353,55,Sales,No,🟡 ALERTA,0.68795663
24350,46,Sales,No,🟡 ALERTA,0.6879442
23822,52,Research & Development,No,🟡 ALERTA,0.6879323
49973,27,Research & Development,No,🟡 ALERTA,0.68791497
15713,43,Human Resources,No,🟡 ALERTA,0.68789476
30224,23,Research & Development,No,🟡 ALERTA,0.68788844
6563,20,Research & Development,No,🟡 ALERTA,0.6878816
42131,42,Human Resources,No,🟡 ALERTA,0.68786246
42615,19,Research & Development,Yes,🟡 ALERTA,0.68784463
30216,52,Research & Development,No,🟡 ALERTA,0.6878211
31936,29,Sales,No,🟡 ALERTA,0.6877354
17331,20,Research & Development,No,🟡 ALERTA,0.6876764
12038,25,Sales,No,🟡 ALERTA,0.6876488
1211,41,Human Resources,No,🟡 ALERTA,0.6876129
6665,34,Sales,No,🟡 ALERTA,0.6875762
2378,59,Research & Development,No,🟡 ALERTA,0.6875737
33255,23,Research & Development,No,🟡 ALERTA,0.6875676
31750,46,Sales,No,🟡 ALERTA,0.6875659
47819,20,Sales,Yes,🟡 ALERTA,0.6875506
22626,45,Sales,No,🟡 ALERTA,0.6875473
21385,29,Sales,No,🟡 ALERTA,0.68754274
38777,26,Research & Development,No,🟡 ALERTA,0.6875399
129,51,Research & Development,No,🟡 ALERTA,0.6875356
8101,50,Research & Development,No,🟡 ALERTA,0.687483
35227,29,Research & Development,No,🟡 ALERTA,0.68743527
41245,29,Sales,No,🟡 ALERTA,0.687427
44667,54,Sales,No,🟡 ALERTA,0.68737215
36361,31,Research & Development,No,🟡 ALERTA,0.6873246
19532,25,Sales,No,🟡 ALERTA,0.68729955
47929,58,Research & Development,Yes,🟡 ALERTA,0.6872583
12104,25,Research & Development,No,🟡 ALERTA,0.6872486
40884,27,Sales,No,🟡 ALERTA,0.6872374
48383,52,Human Resources,No,🟡 ALERTA,0.68719816
23360,28,Sales,No,🟡 ALERTA,0.68719023
23687,34,Research & Development,No,🟡 ALERTA,0.6871328
987,25,Sales,No,🟡 ALERTA,0.6868301
37458,46,Sales,No,🟡 ALERTA,0.68677425
41330,40,Research & Development,No,🟡 ALERTA,0.6867243
49099,30,Research & Development,No,🟡 ALERTA,0.68671227
18632,58,Research & Development,No,🟡 ALERTA,0.6866982
35400,39,Research & Development,No,🟡 ALERTA,0.6866718
3178,50,Research & Development,Yes,🟡 ALERTA,0.68665665
36237,26,Sales,Yes,🟡 ALERTA,0.68654555
49146,22,Sales,No,🟡 ALERTA,0.6865271
17523,46,Human Resources,Yes,🟡 ALERTA,0.6864928
15624,24,Sales,No,🟡 ALERTA,0.6864809
8432,46,Research & Development,Yes,🟡 ALERTA,0.68647516
15785,48,Research & Development,No,🟡 ALERTA,0.68646765
2765,59,Research & Development,Yes,🟡 ALERTA,0.68645805
20660,35,Research & Development,No,🟡 ALERTA,0.68644077
21994,58,Sales,Yes,🟡 ALERTA,0.6864342
26721,20,Research & Development,No,🟡 ALERTA,0.68636405
11306,28,Sales,No,🟡 ALERTA,0.6863125
25176,35,Research & Development,No,🟡 ALERTA,0.6863011
25818,51,Research & Development,No,🟡 ALERTA,0.68629867
371,43,Research & Development,No,🟡 ALERTA,0.6862973
7465,52,Research & Development,No,🟡 ALERTA,0.6862654
29659,49,Sales,No,🟡 ALERTA,0.68618333
12465,51,Research & Development,No,🟡 ALERTA,0.6861407
39570,53,Research & Development,Yes,🟡 ALERTA,0.6861163
4617,36,Research & Development,Yes,🟡 ALERTA,0.6860514
11580,46,Research & Development,No,🟡 ALERTA,0.68604106
17326,26,Research & Development,No,🟡 ALERTA,0.68602204
19820,24,Sales,No,🟡 ALERTA,0.6859502
27653,24,Research & Development,No,🟡 ALERTA,0.6859495
19787,35,Research & Development,Yes,🟡 ALERTA,0.6859292
41889,23,Research & Development,No,🟡 ALERTA,0.68586993
46494,32,Sales,No,🟡 ALERTA,0.6858555
41523,43,Research & Development,No,🟡 ALERTA,0.6857252
7119,55,Research & Development,No,🟡 ALERTA,0.6857242
29826,30,Sales,No,🟡 ALERTA,0.6857151
14130,36,Research & Development,No,🟡 ALERTA,0.6856283
32283,47,Research & Development,No,🟡 ALERTA,0.6855777
1105,53,Research & Development,Yes,🟡 ALERTA,0.68557215
30878,51,Sales,Yes,🟡 ALERTA,0.6855713
47499,50,Research & Development,Yes,🟡 ALERTA,0.68550164
27157,33,Research & Development,No,🟡 ALERTA,0.68540716
16027,31,Human Resources,No,🟡 ALERTA,0.68539906
6211,32,Sales,No,🟡 ALERTA,0.68539345
35214,57,Sales,Yes,🟡 ALERTA,0.6853148
28459,47,Sales,No,🟡 ALERTA,0.6851938
26679,44,Sales,Yes,🟡 ALERTA,0.6851875
28450,38,Research & Development,No,🟡 ALERTA,0.68512475
6769,57,Research & Development,Yes,🟡 ALERTA,0.685116
4426,29,Research & Development,No,🟡 ALERTA,0.6851118
9741,32,Human Resources,No,🟡 ALERTA,0.68497735
40818,58,Research & Development,Yes,🟡 ALERTA,0.6848999
41183,53,Sales,No,🟡 ALERTA,0.684884
30678,58,Research & Development,Yes,🟡 ALERTA,0.68487203
23881,35,Research & Development,No,🟡 ALERTA,0.6847898
23472,26,Research & Development,No,🟡 ALERTA,0.68478703
43180,27,Sales,No,🟡 ALERTA,0.6847613
27546,25,Research & Development,No,🟡 ALERTA,0.6847082
22158,21,Research & Development,No,🟡 ALERTA,0.68465775
24032,28,Human Resources,No,🟡 ALERTA,0.6846401
42452,35,Research & Development,No,🟡 ALERTA,0.68456346
22442,23,Sales,Yes,🟡 ALERTA,0.6845617
11928,25,Research & Development,No,🟡 ALERTA,0.6845547
21029,23,Human Resources,No,🟡 ALERTA,0.68454605
7436,37,Sales,No,🟡 ALERTA,0.6844924
22136,31,Research & Development,No,🟡 ALERTA,0.68442583
18277,56,Research & Development,No,🟡 ALERTA,0.68441695
34583,34,Research & Development,Yes,🟡 ALERTA,0.684351
41986,26,Research & Development,No,🟡 ALERTA,0.68430305
31161,38,Sales,Yes,🟡 ALERTA,0.6842281
6892,45,Sales,Yes,🟡 ALERTA,0.68420815
15910,37,Research & Development,Yes,🟡 ALERTA,0.6842036
30440,30,Research & Development,No,🟡 ALERTA,0.6842032
15387,29,Research & Development,No,🟡 ALERTA,0.6841317
46535,23,Research & Development,No,🟡 ALERTA,0.68408793
32102,32,Sales,No,🟡 ALERTA,0.68404245
25735,26,Research & Development,No,🟡 ALERTA,0.6839874
10832,29,Sales,No,🟡 ALERTA,0.68391347
11829,22,Sales,Yes,🟡 ALERTA,0.68390703
5129,46,Sales,No,🟡 ALERTA,0.68388146
22396,55,Research & Development,No,🟡 ALERTA,0.68387425
26825,21,Sales,No,🟡 ALERTA,0.6838645
24786,43,Research & Development,No,🟡 ALERTA,0.68386155
8027,56,Research & Development,No,🟡 ALERTA,0.6838129
32556,31,Research & Development,Yes,🟡 ALERTA,0.6837766
1042,40,Sales,No,🟡 ALERTA,0.68376774
13716,55,Research & Development,No,🟡 ALERTA,0.6837113
439,40,Research & Development,No,🟡 ALERTA,0.6836899
45600,50,Research & Development,No,🟡 ALERTA,0.68368363
5222,36,Research & Development,Yes,🟡 ALERTA,0.6836515
36695,43,Research & Development,No,🟡 ALERTA,0.68364
22371,36,Research & Development,No,🟡 ALERTA,0.68361616
12134,49,Research & Development,No,🟡 ALERTA,0.68361306
28552,40,Research & Development,Yes,🟡 ALERTA,0.68360704
17908,50,Research & Development,No,🟡 ALERTA,0.6835924
49244,28,Research & Development,No,🟡 ALERTA,0.6835793
5954,39,Research & Development,No,🟡 ALERTA,0.6835587
16215,20,Research & Development,Yes,🟡 ALERTA,0.68348217
13994,20,Sales,No,🟡 ALERTA,0.6834682
10116,28,Research & Development,No,🟡 ALERTA,0.68345994
42517,23,Research & Development,No,🟡 ALERTA,0.68345124
30246,41,Research & Development,No,🟡 ALERTA,0.6833273
2032,50,Sales,No,🟡 ALERTA,0.68332005
39649,27,Research & Development,No,🟡 ALERTA,0.683277
40393,36,Research & Development,No,🟡 ALERTA,0.6832625
25124,36,Sales,No,🟡 ALERTA,0.68320096
38930,26,Research & Development,No,🟡 ALERTA,0.6831523
21776,24,Human Resources,No,🟡 ALERTA,0.68312645
18348,43,Research & Development,Yes,🟡 ALERTA,0.6831228
9913,21,Research & Development,No,🟡 ALERTA,0.6831219
761,33,Research & Development,No,🟡 ALERTA,0.68310386
18422,46,Research & Development,Yes,🟡 ALERTA,0.6831026
42993,24,Research & Development,No,🟡 ALERTA,0.6830062
32661,29,Research & Development,No,🟡 ALERTA,0.6829917
14675,22,Research & Development,No,🟡 ALERTA,0.68296456
27883,18,Sales,No,🟡 ALERTA,0.68289787
14475,46,Sales,No,🟡 ALERTA,0.6828938
28750,49,Research & Development,Yes,🟡 ALERTA,0.68287706
1880,41,Research & Development,No,🟡 ALERTA,0.6828539
25145,52,Human Resources,No,🟡 ALERTA,0.6828426
30094,18,Sales,No,🟡 ALERTA,0.6827968
1805,21,Research & Development,No,🟡 ALERTA,0.68276656
16720,28,Sales,No,🟡 ALERTA,0.68275815
37295,20,Research & Development,No,🟡 ALERTA,0.6827414
37631,27,Research & Development,No,🟡 ALERTA,0.6826826
41202,23,Research & Development,Yes,🟡 ALERTA,0.6826002
32209,38,Research & Development,Yes,🟡 ALERTA,0.682595
16293,44,Research & Development,No,🟡 ALERTA,0.6825785
48246,43,Research & Development,No,🟡 ALERTA,0.68255424
20896,21,Research & Development,No,🟡 ALERTA,0.68253183
33727,39,Research & Development,No,🟡 ALERTA,0.6825224
37901,40,Sales,No,🟡 ALERTA,0.6825006
8184,33,Sales,Yes,🟡 ALERTA,0.6824831
44282,56,Research & Development,No,🟡 ALERTA,0.68247914
38421,57,Research & Development,No,🟡 ALERTA,0.6824745
49442,35,Research & Development,No,🟡 ALERTA,0.68247193
25854,57,Sales,Yes,🟡 ALERTA,0.6824351
3626,49,Research & Development,No,🟡 ALERTA,0.68243206
16828,46,Sales,No,🟡 ALERTA,0.6823974
3876,29,Sales,No,🟡 ALERTA,0.682391
37824,27,Sales,No,🟡 ALERTA,0.68238175
29185,56,Research & Development,No,🟡 ALERTA,0.6823676
19802,47,Research & Development,No,🟡 ALERTA,0.6823489
6188,38,Research & Development,Yes,🟡 ALERTA,0.6823155
10556,20,Research & Development,No,🟡 ALERTA,0.6823025
13209,23,Human Resources,Yes,🟡 ALERTA,0.6822451
41612,40,Human Resources,No,🟡 ALERTA,0.6822287
33430,37,Sales,No,🟡 ALERTA,0.68220854
15992,19,Sales,Yes,🟡 ALERTA,0.6821958
12341,36,Research & Development,No,🟡 ALERTA,0.6821087
8714,32,Research & Development,No,🟡 ALERTA,0.68208575
8094,22,Research & Development,No,🟡 ALERTA,0.68207574
39898,39,Research & Development,No,🟡 ALERTA,0.68205774
14950,20,Research & Development,No,🟡 ALERTA,0.6820378
4026,31,Research & Development,No,🟡 ALERTA,0.6819804
8637,38,Sales,No,🟡 ALERTA,0.68195206
13673,24,Sales,No,🟡 ALERTA,0.68192446
28987,40,Sales,No,🟡 ALERTA,0.6818307
15182,47,Sales,No,🟡 ALERTA,0.68177676
29293,34,Human Resources,No,🟡 ALERTA,0.68176925
45358,26,Sales,No,🟡 ALERTA,0.6817599
19214,22,Sales,Yes,🟡 ALERTA,0.68171895
18398,59,Research & Development,No,🟡 ALERTA,0.68170816
1811,26,Research & Development,No,🟡 ALERTA,0.6817065
39863,25,Research & Development,No,🟡 ALERTA,0.6816843
46132,34,Research & Development,No,🟡 ALERTA,0.6816721
10653,39,Research & Development,No,🟡 ALERTA,0.68166065
6432,40,Research & Development,No,🟡 ALERTA,0.6815849
33429,40,Research & Development,No,🟡 ALERTA,0.68157053
34970,56,Human Resources,Yes,🟡 ALERTA,0.6815569
89,46,Research & Development,No,🟡 ALERTA,0.6815414
37854,52,Research & Development,Yes,🟡 ALERTA,0.68153405
21080,58,Research & Development,No,🟡 ALERTA,0.6815236
48036,27,Research & Development,No,🟡 ALERTA,0.6815216
47676,44,Sales,Yes,🟡 ALERTA,0.6815151
30276,33,Research & Development,No,🟡 ALERTA,0.681471
33886,31,Research & Development,No,🟡 ALERTA,0.68141574
15014,37,Sales,No,🟡 ALERTA,0.6813778
24921,36,Sales,Yes,🟡 ALERTA,0.6813606
16098,25,Human Resources,No,🟡 ALERTA,0.6813188
37202,41,Sales,No,🟡 ALERTA,0.6813069
40155,31,Research & Development,No,🟡 ALERTA,0.68129164
12669,53,Research & Development,No,🟡 ALERTA,0.68112624
41575,55,Research & Development,No,🟡 ALERTA,0.6809652
14505,59,Sales,No,🟡 ALERTA,0.6809558
8206,23,Sales,No,🟡 ALERTA,0.6809366
32551,49,Research & Development,Yes,🟡 ALERTA,0.68093455
49841,31,Research & Development,No,🟡 ALERTA,0.6809316
477,48,Research & Development,No,🟡 ALERTA,0.6809303
29875,47,Sales,Yes,🟡 ALERTA,0.68087304
22969,51,Research & Development,No,🟡 ALERTA,0.68086463
18460,36,Sales,Yes,🟡 ALERTA,0.68082273
12158,31,Research & Development,No,🟡 ALERTA,0.680814
18386,49,Human Resources,No,🟡 ALERTA,0.68079835
15240,53,Research & Development,Yes,🟡 ALERTA,0.6807589
5588,42,Sales,Yes,🟡 ALERTA,0.6807562
20191,54,Research & Development,No,🟡 ALERTA,0.68075305
44345,38,Research & Development,No,🟡 ALERTA,0.680689
