Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
46,No,Travel_Rarely,524,Research & Development,8,1,Medical,1,9254,4,Male,100,3,2,Research Scientist,1,Single,7641,10741,1,Y,No,11,4,2,80,1,9,3,3,0,0,1,0
48,No,Travel_Rarely,675,Research & Development,17,3,Technical Degree,1,9255,2,Male,61,3,2,Laboratory Technician,3,Single,7395,24738,2,Y,No,21,4,3,80,3,14,2,3,9,3,3,6
56,Yes,Travel_Rarely,1189,Research & Development,18,4,Marketing,1,9256,4,Female,85,2,3,Manufacturing Director,3,Single,1025,16990,3,Y,Yes,16,4,3,80,1,0,2,3,0,0,2,0
32,No,Travel_Rarely,1126,Sales,2,3,Human Resources,1,9257,2,Female,76,4,5,Healthcare Representative,2,Married,2732,9265,0,Y,Yes,14,4,4,80,0,9,1,1,9,0,5,0
37,No,Travel_Rarely,777,Sales,8,2,Medical,1,9258,1,Male,93,4,4,Sales Executive,4,Married,13725,6012,1,Y,No,17,4,3,80,1,8,3,3,7,7,4,0
38,No,Non-Travel,1499,Sales,8,4,Medical,1,9259,4,Female,30,3,2,Laboratory Technician,3,Married,6825,16779,4,Y,No,13,3,2,80,0,12,3,2,5,5,2,2
20,No,Travel_Rarely,944,Research & Development,17,3,Life Sciences,1,9260,4,Female,83,2,2,Laboratory Technician,1,Married,13587,11817,0,Y,Yes,14,3,3,80,1,2,4,3,2,2,5,2
41,No,Travel_Frequently,463,Research & Development,10,2,Life Sciences,1,9261,3,Male,85,1,1,Research Scientist,4,Married,6305,4384,7,Y,Yes,12,3,1,80,2,5,0,2,0,0,5,0
51,No,Travel_Rarely,860,Research & Development,8,2,Technical Degree,1,9262,1,Female,100,3,3,Manufacturing Director,3,Single,7156,22409,4,Y,No,17,3,4,80,1,7,3,2,7,7,1,4
46,No,Travel_Rarely,323,Research & Development,10,4,Marketing,1,9263,3,Female,85,2,4,Manufacturing Director,2,Divorced,2398,2094,3,Y,No,20,3,3,80,3,16,1,2,3,2,0,3
28,No,Travel_Frequently,538,Research & Development,15,5,Life Sciences,1,9264,3,Male,81,3,3,Laboratory Technician,2,Divorced,13456,4630,0,Y,Yes,22,3,3,80,1,7,0,2,7,4,2,5
27,No,Non-Travel,824,Sales,8,1,Medical,1,9265,1,Female,75,2,4,Laboratory Technician,1,Married,16167,17072,6,Y,Yes,15,3,3,80,1,0,5,3,0,0,4,0
23,No,Travel_Rarely,1237,Research & Development,18,4,Medical,1,9266,1,Male,97,4,2,Manager,2,Single,1009,11836,3,Y,No,19,3,2,80,1,5,3,2,1,1,6,1
33,No,Travel_Rarely,768,Sales,1,1,Human Resources,1,9267,4,Male,70,3,1,Sales Executive,2,Divorced,6592,15996,6,Y,No,15,3,2,80,1,1,3,3,1,1,5,1
34,Yes,Travel_Rarely,996,Sales,7,2,Marketing,1,9268,2,Male,63,2,3,Manager,2,Married,7127,12242,2,Y,No,13,3,4,80,3,16,2,3,16,5,3,1
38,No,Travel_Rarely,569,Sales,14,2,Life Sciences,1,9269,4,Male,80,3,3,Sales Executive,3,Divorced,1767,16030,0,Y,No,13,4,3,80,0,5,4,2,5,1,2,2
34,Yes,Non-Travel,548,Sales,1,3,Medical,1,9270,3,Female,75,3,2,Laboratory Technician,3,Married,2383,14891,3,Y,No,14,3,3,80,1,1,1,2,0,0,3,0
38,No,Non-Travel,437,Research & Development,1,3,Life Sciences,1,9271,3,Male,80,2,3,Sales Executive,1,Married,7472,7399,2,Y,No,12,3,1,80,0,2,3,3,2,2,1,0
43,No,Travel_Rarely,565,Research & Development,15,4,Medical,1,9272,4,Male,57,3,1,Healthcare Representative,3,Married,8399,12388,0,Y,No,20,3,3,80,2,17,1,3,3,3,8,3
49,No,Travel_Rarely,102,Sales,11,3,Life Sciences,1,9273,2,Male,86,2,1,Manager,4,Married,8787,14708,1,Y,Yes,19,3,2,80,1,11,2,3,10,0,5,1
53,No,Travel_Rarely,953,Research & Development,11,2,Medical,1,9274,4,Male,99,4,2,Human Resources,3,Single,2757,10075,2,Y,No,16,3,4,80,1,10,2,3,3,1,1,3
44,No,Travel_Frequently,516,Research & Development,1,1,Marketing,1,9275,3,Male,35,3,2,Laboratory Technician,2,Married,7614,15706,1,Y,No,15,3,4,80,0,12,2,1,8,5,1,7
38,Yes,Travel_Frequently,1265,Sales,1,5,Marketing,1,9276,3,Male,77,4,3,Laboratory Technician,3,Married,4351,22165,4,Y,Yes,20,3,2,80,1,2,3,3,2,0,3,2
52,No,Travel_Rarely,102,Research & Development,24,2,Marketing,1,9277,4,Female,68,2,2,Manufacturing Director,3,Single,10479,18143,5,Y,No,16,4,1,80,1,16,2,4,0,0,1,0
26,Yes,Travel_Rarely,176,Research & Development,8,3,Life Sciences,1,9278,3,Female,68,1,1,Manufacturing Director,2,Single,13546,11649,0,Y,Yes,15,3,2,80,2,8,2,2,2,2,10,1
43,Yes,Travel_Rarely,815,Sales,7,3,Medical,1,9279,3,Female,56,2,1,Sales Executive,3,Single,1009,13358,1,Y,Yes,18,3,3,80,1,8,2,3,8,4,1,4
35,No,Travel_Rarely,1499,Sales,12,1,Medical,1,9280,4,Male,43,3,4,Research Director,2,Single,6596,18199,0,Y,No,11,4,1,80,1,0,3,3,0,0,1,0
18,No,Non-Travel,1328,Sales,3,1,Medical,1,9281,4,Female,46,3,2,Research Scientist,1,Married,5013,20708,0,Y,No,16,3,2,80,2,0,5,2,0,0,3,0
40,No,Travel_Rarely,102,Research & Development,20,2,Technical Degree,1,9282,3,Male,63,4,2,Manufacturing Director,3,Divorced,9720,15174,2,Y,No,16,3,2,80,0,7,4,2,0,0,4,0
33,No,Travel_Rarely,599,Sales,7,3,Technical Degree,1,9283,1,Male,30,4,3,Sales Executive,3,Married,11016,21621,4,Y,No,16,4,2,80,0,15,1,3,4,1,4,4
43,No,Travel_Frequently,1336,Research & Development,3,3,Life Sciences,1,9284,2,Male,100,3,4,Healthcare Representative,4,Single,6271,18594,3,Y,No,12,4,2,80,1,5,4,2,5,0,3,5
43,No,Travel_Rarely,1325,Research & Development,4,4,Medical,1,9285,3,Female,52,2,2,Research Scientist,1,Married,2842,23108,5,Y,Yes,19,3,2,80,0,14,2,3,7,3,5,0
53,No,Travel_Rarely,640,Research & Development,1,2,Medical,1,9286,1,Male,41,3,3,Laboratory Technician,3,Married,8121,14198,5,Y,No,19,3,3,80,1,12,1,4,10,3,4,2
38,No,Travel_Frequently,1071,Human Resources,2,1,Marketing,1,9287,3,Male,68,3,2,Laboratory Technician,1,Single,11895,5306,4,Y,No,20,3,3,80,0,17,5,3,6,6,1,0
29,No,Travel_Rarely,721,Research & Development,9,3,Life Sciences,1,9288,4,Female,49,2,3,Human Resources,4,Single,5437,23686,0,Y,Yes,11,3,3,80,0,11,2,2,11,6,0,7
23,No,Travel_Rarely,861,Sales,27,2,Medical,1,9289,2,Female,98,3,1,Research Scientist,3,Single,10046,6022,7,Y,No,12,3,2,80,1,5,3,2,5,5,7,1
37,No,Travel_Frequently,721,Human Resources,14,2,Marketing,1,9290,2,Male,54,3,3,Sales Executive,4,Married,1862,20257,5,Y,No,19,3,1,80,1,4,2,2,1,1,0,1
35,No,Travel_Frequently,936,Sales,9,5,Technical Degree,1,9291,4,Male,48,2,2,Sales Executive,2,Married,11124,9681,5,Y,No,17,3,4,80,1,14,3,2,7,7,4,2
20,No,Travel_Rarely,102,Sales,2,3,Life Sciences,1,9292,4,Female,47,2,3,Healthcare Representative,1,Single,9491,19369,1,Y,No,19,3,2,80,1,2,5,3,2,2,4,1
60,No,Travel_Rarely,1123,Research & Development,2,2,Medical,1,9293,3,Female,61,2,3,Sales Representative,2,Single,7979,7891,0,Y,No,17,3,3,80,1,18,2,3,0,0,11,0
18,No,Travel_Rarely,1163,Research & Development,2,5,Life Sciences,1,9294,2,Male,63,2,1,Research Scientist,2,Divorced,10231,15185,0,Y,Yes,16,3,4,80,1,0,3,3,0,0,2,0
45,Yes,Non-Travel,1059,Research & Development,16,5,Marketing,1,9295,2,Male,68,3,3,Human Resources,4,Married,13431,17688,6,Y,Yes,11,3,2,80,0,17,3,2,8,4,0,8
35,No,Travel_Rarely,1008,Human Resources,3,5,Medical,1,9296,2,Female,48,2,4,Sales Representative,3,Divorced,7535,2094,4,Y,No,22,3,3,80,1,17,1,2,8,8,0,3
44,No,Travel_Rarely,1270,Sales,1,2,Life Sciences,1,9297,3,Male,82,2,1,Laboratory Technician,4,Married,12715,9160,5,Y,Yes,11,3,3,80,2,6,2,3,6,3,0,6
41,No,Travel_Frequently,189,Research & Development,10,2,Life Sciences,1,9298,4,Male,41,3,3,Manufacturing Director,4,Married,13720,17230,0,Y,No,20,3,3,80,2,0,1,3,0,0,5,0
32,No,Non-Travel,567,Sales,17,2,Life Sciences,1,9299,1,Female,100,4,4,Manager,4,Single,3175,18269,1,Y,No,15,3,3,80,1,0,3,1,0,0,0,0
50,No,Travel_Rarely,860,Sales,24,4,Medical,1,9300,3,Male,63,4,2,Sales Executive,2,Divorced,1009,16316,3,Y,No,22,3,3,80,2,20,3,2,6,6,2,2
39,Yes,Travel_Rarely,543,Research & Development,11,4,Other,1,9301,2,Male,59,2,3,Research Scientist,3,Single,5063,17010,4,Y,Yes,15,3,3,80,1,15,3,2,0,0,0,0
33,No,Non-Travel,1373,Sales,2,4,Life Sciences,1,9302,2,Male,100,2,2,Sales Executive,1,Single,9369,20891,7,Y,No,16,4,3,80,2,13,2,3,1,0,0,1
39,No,Travel_Rarely,1034,Research & Development,8,4,Life Sciences,1,9303,4,Male,80,2,2,Manager,3,Married,19999,8702,5,Y,No,11,3,3,80,1,21,2,2,5,5,3,1
41,Yes,Travel_Frequently,214,Research & Development,16,2,Medical,1,9304,2,Male,100,4,2,Sales Executive,4,Single,6709,21285,4,Y,No,13,3,2,80,1,15,2,3,12,1,5,3
42,No,Travel_Frequently,1102,Sales,7,4,Medical,1,9305,4,Male,63,3,3,Sales Executive,1,Single,6680,19034,2,Y,Yes,14,4,2,80,0,8,3,4,8,8,1,5
55,No,Travel_Rarely,541,Research & Development,10,3,Life Sciences,1,9306,4,Female,77,2,3,Research Scientist,3,Single,10545,14225,6,Y,Yes,19,3,4,80,0,31,4,3,11,3,2,2
32,No,Travel_Frequently,791,Sales,3,3,Life Sciences,1,9307,2,Female,37,3,1,Laboratory Technician,2,Married,5467,10815,9,Y,No,18,4,1,80,1,9,6,3,3,3,5,3
42,No,Travel_Frequently,967,Sales,13,4,Life Sciences,1,9308,3,Female,65,2,5,Sales Executive,4,Single,1009,17968,0,Y,No,16,3,1,80,0,20,3,2,6,6,0,2
35,Yes,Travel_Rarely,341,Research & Development,8,1,Life Sciences,1,9309,3,Female,72,3,3,Research Scientist,4,Divorced,7548,15104,5,Y,No,15,4,3,80,1,17,4,4,13,7,0,9
48,No,Travel_Rarely,359,Research & Development,17,3,Medical,1,9310,3,Male,40,3,4,Manager,2,Married,7585,14319,2,Y,No,14,3,1,80,1,17,4,3,17,8,5,4
35,No,Travel_Rarely,1499,Sales,1,4,Medical,1,9311,4,Male,54,3,2,Research Scientist,3,Married,3179,8934,0,Y,Yes,14,4,2,80,1,17,1,3,7,3,1,3
39,No,Travel_Rarely,835,Sales,6,4,Life Sciences,1,9312,1,Female,84,2,1,Research Director,2,Divorced,12001,18244,4,Y,No,14,3,3,80,0,21,3,3,2,2,0,2
50,No,Travel_Rarely,443,Research & Development,29,1,Life Sciences,1,9313,3,Male,87,3,3,Research Scientist,3,Married,1009,7149,2,Y,No,17,3,3,80,0,17,3,3,16,1,1,10
45,Yes,Travel_Rarely,923,Research & Development,8,3,Marketing,1,9314,3,Female,40,3,2,Manager,4,Married,5193,3388,1,Y,Yes,20,3,2,80,1,9,1,4,3,3,5,0
47,No,Travel_Rarely,1084,Research & Development,12,2,Life Sciences,1,9315,4,Male,76,2,2,Laboratory Technician,3,Divorced,6631,10409,0,Y,No,14,3,2,80,1,10,4,4,10,9,0,4
30,No,Travel_Rarely,576,Sales,9,3,Life Sciences,1,9316,3,Female,100,3,4,Laboratory Technician,2,Married,6198,15895,4,Y,No,13,3,3,80,0,12,4,2,1,1,0,1
32,No,Travel_Rarely,1203,Research & Development,2,4,Life Sciences,1,9317,2,Male,62,2,3,Laboratory Technician,3,Married,12485,11069,2,Y,No,14,3,3,80,1,8,4,3,6,5,0,6
43,No,Travel_Frequently,1499,Research & Development,22,3,Life Sciences,1,9318,2,Female,45,3,3,Research Scientist,4,Divorced,7599,15193,1,Y,No,16,3,4,80,2,10,1,3,7,7,1,0
43,No,Travel_Rarely,587,Sales,6,3,Life Sciences,1,9319,4,Male,59,2,1,Sales Executive,1,Married,2832,22946,6,Y,Yes,19,3,3,80,0,5,3,2,5,5,5,5
48,No,Travel_Rarely,1463,Research & Development,5,2,Medical,1,9320,4,Male,89,2,2,Manufacturing Director,4,Married,13975,20434,2,Y,Yes,13,3,2,80,1,11,4,3,1,0,0,1
37,No,Travel_Frequently,978,Research & Development,1,4,Life Sciences,1,9321,2,Male,61,3,5,Sales Executive,1,Single,7273,4891,4,Y,Yes,12,4,4,80,1,5,4,3,3,3,1,3
31,No,Travel_Frequently,538,Sales,1,4,Life Sciences,1,9322,4,Male,100,3,3,Manufacturing Director,1,Married,1009,6875,3,Y,No,22,4,3,80,2,9,4,4,1,1,0,1
38,No,Travel_Rarely,457,Sales,14,3,Marketing,1,9323,3,Female,85,1,1,Sales Executive,1,Divorced,12463,14706,0,Y,No,19,3,2,80,3,0,2,3,0,0,4,0
49,No,Travel_Rarely,1005,Research & Development,22,3,Other,1,9324,4,Male,60,2,2,Manufacturing Director,4,Divorced,1009,12166,4,Y,Yes,20,4,4,80,0,16,2,4,16,11,4,9
60,No,Travel_Rarely,434,Human Resources,14,4,Medical,1,9325,3,Male,48,1,1,Research Scientist,2,Divorced,8522,22898,0,Y,No,21,3,2,80,3,17,3,1,11,11,0,0
40,Yes,Travel_Rarely,805,Sales,1,4,Life Sciences,1,9326,2,Male,55,3,1,Sales Executive,2,Single,8582,2094,5,Y,Yes,16,3,3,80,1,11,1,4,11,5,0,5
32,No,Travel_Frequently,662,Research & Development,7,1,Life Sciences,1,9327,1,Female,54,2,3,Sales Executive,4,Divorced,3670,14579,0,Y,Yes,11,4,3,80,1,13,1,4,11,5,0,3
45,No,Travel_Rarely,900,Sales,4,2,Technical Degree,1,9328,2,Female,62,3,3,Laboratory Technician,2,Married,10419,15393,4,Y,No,16,3,2,80,0,15,3,2,11,0,0,4
18,No,Travel_Rarely,409,Research & Development,19,4,Life Sciences,1,9329,2,Male,56,3,4,Manufacturing Director,3,Divorced,1092,12167,4,Y,No,15,3,3,80,0,0,4,3,0,0,0,0
38,No,Travel_Rarely,891,Research & Development,16,4,Technical Degree,1,9330,2,Male,81,3,1,Sales Executive,3,Divorced,10567,18902,2,Y,No,11,3,1,80,0,11,4,2,0,0,0,0
37,No,Travel_Frequently,980,Research & Development,1,3,Medical,1,9331,2,Male,79,3,1,Research Scientist,4,Divorced,9707,12392,3,Y,No,11,3,4,80,0,18,2,3,8,8,7,4
28,No,Travel_Frequently,761,Research & Development,1,3,Medical,1,9332,1,Female,48,2,1,Laboratory Technician,2,Married,7028,13441,0,Y,No,12,3,4,80,0,8,0,3,8,7,8,0
45,No,Travel_Rarely,906,Research & Development,10,2,Other,1,9333,3,Male,30,3,2,Research Scientist,4,Single,2173,21833,6,Y,No,15,3,1,80,1,19,3,2,3,0,3,2
22,No,Travel_Frequently,434,Research & Development,1,2,Marketing,1,9334,2,Female,69,3,2,Sales Executive,1,Divorced,8825,16501,3,Y,No,12,3,3,80,0,4,2,2,4,4,0,4
24,No,Travel_Rarely,300,Sales,1,2,Medical,1,9335,4,Male,38,3,2,Healthcare Representative,3,Divorced,9819,6701,5,Y,No,12,3,3,80,0,6,4,4,6,5,10,0
42,No,Non-Travel,844,Research & Development,9,2,Medical,1,9336,3,Male,100,3,2,Manager,2,Married,1009,2345,6,Y,No,14,3,2,80,1,19,2,3,9,9,2,6
51,Yes,Non-Travel,869,Sales,7,3,Marketing,1,9337,3,Female,60,2,1,Manufacturing Director,1,Single,13590,21985,4,Y,No,19,3,1,80,1,23,0,3,1,1,3,1
29,No,Travel_Frequently,1006,Sales,21,2,Life Sciences,1,9338,4,Female,86,2,4,Manager,2,Married,8122,20383,9,Y,Yes,11,4,2,80,1,8,0,4,8,6,5,5
19,No,Non-Travel,651,Research & Development,18,1,Life Sciences,1,9339,3,Male,57,2,1,Sales Executive,3,Married,1009,20303,5,Y,No,11,3,3,80,1,1,4,4,1,1,5,1
19,No,Travel_Rarely,1499,Research & Development,5,2,Life Sciences,1,9340,2,Female,49,2,2,Manufacturing Director,4,Married,12604,24469,0,Y,No,25,3,3,80,1,1,0,3,1,1,3,1
25,No,Travel_Rarely,558,Research & Development,17,3,Technical Degree,1,9341,2,Female,100,3,2,Sales Executive,2,Single,3987,2094,6,Y,No,11,3,3,80,0,1,3,3,1,0,1,1
20,No,Travel_Rarely,1075,Research & Development,1,3,Medical,1,9342,3,Male,64,2,4,Human Resources,2,Married,9182,8859,1,Y,No,14,4,3,80,0,2,2,4,2,2,4,0
44,No,Travel_Frequently,218,Research & Development,8,2,Life Sciences,1,9343,3,Male,65,2,4,Healthcare Representative,4,Single,5194,11151,3,Y,No,15,3,2,80,1,14,2,2,4,4,3,0
47,No,Travel_Rarely,889,Sales,21,3,Life Sciences,1,9344,2,Male,48,2,1,Sales Executive,4,Married,9609,18629,2,Y,No,15,4,4,80,1,8,2,2,8,1,7,5
24,No,Travel_Rarely,455,Research & Development,4,3,Life Sciences,1,9345,4,Male,72,2,4,Laboratory Technician,4,Married,6734,4879,1,Y,No,16,3,4,80,3,6,2,2,6,0,3,4
28,No,Travel_Frequently,1111,Research & Development,2,1,Medical,1,9346,2,Male,88,3,4,Human Resources,3,Divorced,5071,21028,0,Y,No,15,3,3,80,0,10,4,3,0,0,4,0
27,No,Travel_Frequently,979,Research & Development,8,4,Medical,1,9347,2,Male,30,3,1,Manufacturing Director,4,Married,8083,8542,1,Y,Yes,19,3,4,80,0,9,3,2,9,0,7,9
43,No,Non-Travel,1151,Research & Development,10,2,Life Sciences,1,9348,3,Male,79,2,2,Research Scientist,2,Married,6491,16029,4,Y,Yes,20,3,2,80,0,11,3,2,10,7,0,0
29,Yes,Travel_Rarely,790,Sales,1,3,Technical Degree,1,9349,3,Female,53,1,1,Human Resources,2,Single,8913,16724,7,Y,No,18,4,1,80,1,7,5,3,5,5,2,5
43,No,Non-Travel,702,Research & Development,1,3,Life Sciences,1,9350,3,Female,58,2,3,Manager,3,Divorced,8967,23171,0,Y,Yes,20,3,1,80,2,19,4,3,8,0,1,4
18,Yes,Travel_Rarely,829,Research & Development,4,3,Medical,1,9351,3,Male,67,3,3,Sales Executive,4,Single,6469,5643,4,Y,No,17,3,3,80,2,0,5,3,0,0,4,0
48,No,Travel_Rarely,1499,Research & Development,16,3,Marketing,1,9352,4,Female,30,2,5,Manager,3,Single,9089,10214,6,Y,No,17,4,3,80,1,6,3,4,6,0,3,3
41,No,Travel_Rarely,890,Research & Development,12,2,Life Sciences,1,9353,4,Male,61,3,1,Sales Executive,3,Single,7721,16478,0,Y,Yes,12,3,3,80,2,15,2,4,9,2,8,9
36,No,Travel_Frequently,1453,Research & Development,1,5,Other,1,9354,3,Female,74,2,2,Research Scientist,4,Married,2566,6245,5,Y,No,11,3,4,80,0,9,2,2,5,0,6,0
49,No,Travel_Rarely,304,Research & Development,18,4,Life Sciences,1,9355,3,Male,78,3,3,Manager,2,Married,14875,13140,1,Y,Yes,19,3,2,80,0,15,0,4,1,1,7,1
24,No,Travel_Rarely,1179,Sales,11,2,Medical,1,9356,4,Male,58,2,4,Sales Executive,3,Married,7580,18071,3,Y,Yes,18,3,3,80,0,6,2,2,5,5,4,1
33,No,Travel_Rarely,1268,Sales,14,2,Life Sciences,1,9357,4,Female,39,2,1,Manufacturing Director,4,Single,1009,9652,5,Y,No,13,3,1,80,0,15,1,3,0,0,3,0
33,No,Travel_Rarely,896,Research & Development,13,3,Life Sciences,1,9358,4,Male,69,3,1,Sales Representative,1,Divorced,1940,17415,3,Y,No,22,3,1,80,0,15,3,2,4,2,6,4
40,Yes,Travel_Rarely,638,Research & Development,25,2,Marketing,1,9359,2,Male,62,3,2,Manufacturing Director,3,Divorced,4644,25680,0,Y,No,25,3,3,80,1,11,3,3,11,2,0,1
39,Yes,Non-Travel,725,Research & Development,11,4,Other,1,9360,2,Male,36,3,3,Sales Executive,3,Married,1009,14874,2,Y,Yes,17,3,3,80,2,21,3,2,3,3,8,3
50,No,Travel_Rarely,1170,Research & Development,1,2,Medical,1,9361,2,Female,100,3,3,Sales Representative,1,Married,3031,16422,3,Y,No,12,3,3,80,0,7,4,2,7,7,0,0
20,Yes,Travel_Rarely,501,Sales,13,2,Human Resources,1,9362,3,Female,38,2,1,Laboratory Technician,2,Married,9037,8298,3,Y,No,14,3,4,80,2,2,3,3,2,2,7,2
50,No,Travel_Rarely,758,Sales,1,1,Marketing,1,9363,3,Female,67,3,1,Sales Representative,4,Single,1009,11188,3,Y,Yes,14,3,2,80,2,16,1,2,16,9,2,11
52,No,Travel_Rarely,635,Research & Development,22,2,Technical Degree,1,9364,4,Male,74,3,2,Laboratory Technician,4,Married,7757,14742,5,Y,Yes,11,3,2,80,2,16,5,3,6,0,2,6
53,Yes,Travel_Rarely,1047,Research & Development,19,1,Life Sciences,1,9365,2,Female,78,2,2,Healthcare Representative,4,Single,11984,11181,5,Y,No,15,3,1,80,1,9,3,3,3,3,8,3
26,No,Travel_Rarely,1140,Sales,2,3,Life Sciences,1,9366,2,Male,66,2,2,Research Scientist,4,Married,6822,26999,2,Y,No,13,3,3,80,1,0,4,3,0,0,0,0
40,Yes,Non-Travel,1065,Human Resources,9,3,Life Sciences,1,9367,2,Female,82,3,2,Sales Executive,1,Married,5840,12029,1,Y,Yes,13,3,3,80,1,0,3,3,0,0,0,0
45,Yes,Travel_Rarely,1499,Research & Development,1,4,Medical,1,9368,3,Female,67,4,3,Sales Executive,4,Married,4346,20464,6,Y,Yes,18,3,1,80,0,8,4,2,8,6,2,0
48,Yes,Travel_Rarely,471,Sales,22,3,Medical,1,9369,2,Male,57,3,1,Research Director,1,Single,7269,19653,0,Y,Yes,12,4,3,80,3,20,2,3,11,8,0,0
25,No,Travel_Rarely,1499,Research & Development,6,4,Life Sciences,1,9370,3,Female,52,2,2,Sales Executive,3,Single,7184,12660,1,Y,Yes,18,3,2,80,0,2,2,3,2,2,3,2
36,No,Travel_Rarely,1070,Research & Development,12,3,Life Sciences,1,9371,3,Male,59,2,1,Manufacturing Director,2,Single,18261,18813,3,Y,No,17,3,3,80,1,11,1,2,3,3,7,2
45,No,Travel_Frequently,102,Research & Development,19,2,Life Sciences,1,9372,2,Female,64,1,2,Research Director,3,Divorced,10331,15515,6,Y,No,19,3,2,80,1,10,3,3,3,3,4,3
33,No,Travel_Frequently,538,Sales,16,4,Other,1,9373,4,Female,45,1,1,Laboratory Technician,3,Married,15524,17237,3,Y,No,18,3,3,80,1,13,2,3,12,4,1,8
51,No,Travel_Rarely,336,Research & Development,11,4,Medical,1,9374,2,Female,52,3,3,Sales Executive,3,Divorced,8131,19058,3,Y,Yes,18,3,4,80,1,11,2,3,11,6,0,4
52,No,Travel_Rarely,501,Research & Development,5,2,Life Sciences,1,9375,3,Male,100,2,1,Human Resources,2,Divorced,13869,17159,0,Y,Yes,13,4,2,80,1,6,1,3,6,6,0,5
36,No,Travel_Rarely,1010,Sales,25,2,Life Sciences,1,9376,4,Male,79,2,3,Laboratory Technician,4,Married,13227,6471,4,Y,No,18,3,2,80,0,2,1,4,2,2,0,2
20,Yes,Travel_Frequently,480,Sales,4,4,Life Sciences,1,9377,4,Female,73,2,1,Research Scientist,4,Single,4235,10803,3,Y,No,17,3,2,80,1,2,1,4,2,0,2,0
29,Yes,Travel_Rarely,571,Research & Development,20,3,Life Sciences,1,9378,1,Male,71,2,4,Sales Executive,1,Single,9636,11723,1,Y,No,15,3,3,80,0,0,5,1,0,0,0,0
33,Yes,Non-Travel,1327,Research & Development,1,2,Medical,1,9379,1,Female,56,2,1,Laboratory Technician,3,Married,4933,18898,4,Y,No,16,3,4,80,0,15,4,2,3,3,2,3
39,No,Travel_Rarely,926,Sales,22,3,Medical,1,9380,2,Male,30,3,1,Sales Executive,4,Married,8856,2094,3,Y,No,11,3,2,80,0,17,2,3,14,5,6,3
59,No,Travel_Frequently,881,Research & Development,9,3,Medical,1,9381,3,Female,73,3,3,Manager,2,Single,5954,11842,4,Y,No,19,3,2,80,0,12,1,1,2,0,1,2
23,No,Non-Travel,460,Research & Development,10,4,Medical,1,9382,4,Male,80,3,2,Human Resources,4,Single,8318,14037,4,Y,Yes,15,3,2,80,2,5,3,3,5,3,5,0
49,No,Travel_Frequently,290,Sales,14,5,Technical Degree,1,9383,2,Male,46,1,2,Laboratory Technician,3,Married,2935,14113,5,Y,No,21,3,1,80,0,26,3,2,7,3,0,5
25,No,Travel_Rarely,142,Research & Development,9,3,Marketing,1,9384,2,Female,63,3,1,Laboratory Technician,2,Single,5074,25062,1,Y,No,13,3,3,80,2,7,5,3,6,6,4,6
43,No,Travel_Rarely,295,Research & Development,18,4,Medical,1,9385,4,Male,35,2,2,Research Scientist,1,Divorced,11038,12652,3,Y,Yes,14,4,3,80,1,2,1,1,2,2,3,2
24,No,Travel_Frequently,195,Sales,17,2,Marketing,1,9386,3,Female,62,2,1,Sales Executive,2,Divorced,3374,7158,1,Y,Yes,20,3,1,80,0,6,4,4,6,5,4,4
32,Yes,Travel_Rarely,1186,Sales,14,2,Life Sciences,1,9387,4,Female,91,2,2,Manufacturing Director,3,Married,13599,14654,2,Y,No,16,3,4,80,0,14,0,3,3,3,4,3
26,No,Travel_Rarely,452,Research & Development,1,2,Medical,1,9388,3,Male,42,2,1,Sales Representative,2,Divorced,7499,3470,5,Y,No,17,4,2,80,0,8,3,3,8,4,3,0
42,No,Travel_Rarely,1015,Research & Development,17,3,Technical Degree,1,9389,2,Male,64,3,4,Manager,4,Single,1009,18525,5,Y,No,16,3,1,80,0,12,1,4,12,9,3,0
45,Yes,Travel_Rarely,1106,Research & Development,12,2,Other,1,9390,1,Female,50,3,2,Manufacturing Director,4,Married,2032,15413,6,Y,No,11,3,2,80,1,18,3,2,14,1,4,10
43,No,Travel_Rarely,902,Research & Development,13,3,Marketing,1,9391,1,Female,87,3,4,Research Scientist,4,Married,3898,5942,2,Y,No,11,3,3,80,1,10,1,4,10,0,3,3
50,No,Travel_Rarely,776,Research & Development,9,4,Medical,1,9392,2,Female,31,3,3,Laboratory Technician,3,Married,5148,11942,4,Y,Yes,14,3,3,80,0,24,3,4,14,13,2,0
27,No,Travel_Rarely,1122,Research & Development,1,3,Life Sciences,1,9393,2,Male,86,1,1,Research Director,4,Single,4951,14482,2,Y,No,13,3,4,80,2,9,2,3,9,0,5,5
41,Yes,Travel_Rarely,649,Sales,18,2,Medical,1,9394,2,Female,51,3,2,Research Scientist,3,Divorced,9588,16793,3,Y,No,16,3,2,80,0,6,3,3,6,4,5,6
