Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
49,No,Travel_Rarely,1345,Sales,8,3,Life Sciences,1,2653,4,Male,94,2,3,Laboratory Technician,3,Married,11395,11135,7,Y,No,11,3,3,80,1,19,2,3,12,2,0,8
53,No,Travel_Rarely,545,Research & Development,1,4,Life Sciences,1,2654,2,Male,30,2,2,Laboratory Technician,4,Married,1009,12275,6,Y,No,11,4,4,80,2,8,3,2,7,4,3,7
27,Yes,Travel_Rarely,653,Sales,2,3,Life Sciences,1,2655,4,Male,52,3,3,Research Director,1,Divorced,1334,11996,3,Y,Yes,16,3,3,80,0,9,2,2,1,1,0,1
48,No,Travel_Rarely,421,Research & Development,1,4,Life Sciences,1,2656,2,Male,57,2,2,Sales Executive,2,Divorced,16433,22521,1,Y,Yes,18,4,4,80,1,0,0,2,0,0,0,0
36,No,Travel_Rarely,1276,Research & Development,4,4,Life Sciences,1,2657,3,Female,78,3,3,Manufacturing Director,3,Single,10174,2094,0,Y,No,14,3,4,80,0,5,2,3,5,5,4,3
35,Yes,Travel_Frequently,910,Research & Development,19,1,Life Sciences,1,2658,2,Male,75,2,2,Healthcare Representative,2,Married,3331,23998,6,Y,No,13,3,3,80,1,17,2,4,0,0,1,0
39,No,Travel_Rarely,442,Sales,5,2,Medical,1,2659,3,Female,47,3,2,Research Scientist,1,Married,12205,23078,6,Y,No,12,3,3,80,1,8,1,3,5,3,0,3
47,No,Non-Travel,1274,Sales,1,4,Medical,1,2660,4,Female,38,3,1,Healthcare Representative,2,Divorced,11476,6691,1,Y,No,15,3,4,80,0,25,0,4,11,8,1,4
31,No,Non-Travel,438,Human Resources,27,4,Life Sciences,1,2661,1,Male,56,3,1,Research Scientist,4,Single,11374,7154,0,Y,Yes,20,3,1,80,1,0,5,3,0,0,0,0
28,No,Non-Travel,632,Research & Development,12,1,Medical,1,2662,3,Female,30,3,2,Research Scientist,4,Single,1009,12456,0,Y,Yes,14,3,3,80,1,3,4,3,3,3,3,3
30,No,Travel_Rarely,481,Sales,14,1,Marketing,1,2663,2,Female,69,3,3,Manufacturing Director,3,Married,6623,14870,0,Y,Yes,11,3,4,80,1,12,3,3,12,12,4,6
26,No,Travel_Rarely,1245,Research & Development,16,3,Medical,1,2664,2,Male,66,2,2,Laboratory Technician,4,Married,8595,11602,1,Y,No,11,3,4,80,0,0,1,3,0,0,0,0
30,No,Travel_Rarely,1153,Sales,7,4,Life Sciences,1,2665,2,Male,60,2,2,Healthcare Representative,3,Single,9522,13340,1,Y,Yes,13,3,2,80,1,12,3,2,12,11,2,8
40,Yes,Travel_Rarely,127,Sales,20,2,Medical,1,2666,2,Male,80,3,2,Manager,2,Married,12885,4850,2,Y,Yes,12,3,4,80,1,14,1,2,6,6,0,6
25,No,Travel_Rarely,1145,Research & Development,9,2,Medical,1,2667,1,Female,67,2,2,Laboratory Technician,4,Single,5158,12850,2,Y,Yes,11,3,4,80,2,3,4,3,3,3,3,2
39,No,Non-Travel,261,Sales,9,3,Technical Degree,1,2668,4,Male,70,2,1,Manufacturing Director,4,Single,5502,11254,1,Y,No,14,3,2,80,1,4,5,3,3,3,0,3
37,No,Travel_Rarely,1151,Sales,17,2,Medical,1,2669,3,Female,56,3,1,Laboratory Technician,4,Single,4211,11232,0,Y,Yes,19,3,2,80,0,0,3,2,0,0,0,0
42,No,Travel_Rarely,916,Research & Development,13,5,Life Sciences,1,2670,2,Male,32,3,4,Sales Executive,4,Married,8526,10723,7,Y,Yes,12,3,2,80,1,13,4,3,13,6,0,8
44,No,Travel_Rarely,563,Sales,4,2,Life Sciences,1,2671,2,Male,58,3,4,Research Scientist,2,Married,9020,2094,0,Y,No,18,3,2,80,1,7,3,2,0,0,3,0
54,No,Travel_Rarely,309,Research & Development,23,2,Life Sciences,1,2672,3,Male,45,2,2,Manufacturing Director,2,Divorced,7634,12644,3,Y,No,23,4,4,80,2,25,4,2,9,0,2,9
44,No,Travel_Rarely,605,Research & Development,1,3,Human Resources,1,2673,2,Female,56,4,3,Research Scientist,3,Single,5132,7357,0,Y,No,13,3,3,80,2,11,2,2,3,3,0,3
38,Yes,Travel_Rarely,777,Research & Development,16,4,Life Sciences,1,2674,2,Male,46,3,1,Sales Executive,2,Married,5159,14861,3,Y,No,15,4,4,80,0,18,0,3,0,0,0,0
42,Yes,Travel_Rarely,224,Research & Development,18,3,Life Sciences,1,2675,3,Female,75,3,1,Laboratory Technician,3,Divorced,19024,11716,0,Y,Yes,14,3,2,80,1,4,2,2,4,4,0,4
39,No,Travel_Rarely,1015,Research & Development,15,4,Life Sciences,1,2676,2,Male,100,2,4,Human Resources,2,Single,2302,22096,3,Y,No,17,3,3,80,0,21,3,3,12,6,5,9
45,No,Non-Travel,731,Research & Development,10,2,Other,1,2677,3,Male,49,3,1,Manager,4,Divorced,2604,26999,1,Y,Yes,19,4,3,80,1,19,4,4,5,1,3,2
56,No,Travel_Rarely,858,Sales,10,2,Life Sciences,1,2678,3,Female,70,2,1,Healthcare Representative,4,Single,8311,19512,1,Y,Yes,14,4,2,80,1,0,1,3,0,0,5,0
43,Yes,Travel_Rarely,1093,Research & Development,16,4,Life Sciences,1,2679,3,Male,90,1,3,Research Scientist,2,Married,13461,12458,1,Y,No,16,3,3,80,2,6,2,2,4,4,0,4
35,No,Travel_Rarely,705,Research & Development,11,2,Marketing,1,2680,3,Female,45,3,1,Sales Executive,4,Married,3464,18730,0,Y,No,19,3,2,80,0,17,3,3,3,3,3,3
18,No,Travel_Rarely,1076,Research & Development,9,4,Life Sciences,1,2681,4,Male,49,2,1,Laboratory Technician,4,Single,6824,8045,4,Y,Yes,18,3,1,80,1,0,4,3,0,0,0,0
42,No,Travel_Rarely,768,Sales,7,2,Medical,1,2682,2,Male,71,3,2,Healthcare Representative,3,Married,1009,26119,0,Y,No,19,3,2,80,2,5,2,2,5,0,3,4
39,No,Travel_Rarely,1107,Research & Development,5,2,Life Sciences,1,2683,2,Female,67,1,2,Sales Executive,4,Single,5542,10557,6,Y,No,11,3,2,80,2,14,3,3,0,0,3,0
34,Yes,Travel_Frequently,889,Research & Development,4,2,Life Sciences,1,2684,3,Male,45,2,2,Healthcare Representative,1,Divorced,1009,8017,3,Y,No,13,4,2,80,0,10,3,2,0,0,7,0
39,No,Travel_Rarely,1064,Research & Development,14,4,Medical,1,2685,3,Female,94,4,1,Laboratory Technician,4,Married,5976,7116,3,Y,No,18,3,3,80,1,19,3,3,0,0,4,0
35,No,Travel_Frequently,1473,Sales,9,4,Life Sciences,1,2686,2,Male,100,3,1,Research Director,4,Divorced,8848,11035,3,Y,Yes,11,3,3,80,1,0,4,2,0,0,2,0
28,No,Travel_Rarely,307,Research & Development,18,3,Medical,1,2687,2,Female,56,3,2,Laboratory Technician,3,Married,8427,12271,1,Y,No,23,3,3,80,1,6,2,3,4,4,6,3
30,No,Travel_Rarely,1321,Sales,7,4,Life Sciences,1,2688,3,Male,93,3,1,Manufacturing Director,3,Married,8235,21296,3,Y,No,11,3,1,80,1,12,2,2,10,8,5,7
29,No,Travel_Rarely,1376,Research & Development,10,4,Life Sciences,1,2689,1,Female,31,3,3,Manager,3,Divorced,13174,13852,3,Y,No,19,4,3,80,1,0,2,3,0,0,5,0
44,No,Travel_Rarely,454,Research & Development,20,4,Technical Degree,1,2690,2,Male,36,3,3,Research Scientist,2,Married,5043,9665,1,Y,No,12,3,4,80,1,9,1,3,0,0,1,0
41,No,Travel_Rarely,688,Research & Development,19,3,Medical,1,2691,2,Male,49,2,4,Sales Executive,2,Single,12773,12860,2,Y,No,16,3,4,80,1,3,3,3,3,3,7,3
33,No,Travel_Rarely,958,Research & Development,12,3,Medical,1,2692,3,Female,65,4,1,Sales Executive,4,Divorced,5061,15569,7,Y,No,16,3,2,80,2,15,2,3,8,5,3,7
19,No,Travel_Rarely,787,Research & Development,7,3,Life Sciences,1,2693,1,Female,62,2,1,Laboratory Technician,4,Married,1009,14750,6,Y,Yes,21,3,3,80,0,1,3,4,1,1,7,1
39,No,Non-Travel,1440,Research & Development,1,2,Life Sciences,1,2694,4,Male,63,3,3,Healthcare Representative,3,Married,8722,2094,3,Y,Yes,11,3,2,80,0,5,2,4,2,0,4,2
44,Yes,Travel_Rarely,420,Research & Development,1,3,Life Sciences,1,2695,1,Male,93,3,2,Research Scientist,1,Divorced,7157,26999,3,Y,No,19,3,2,80,0,13,3,2,9,1,6,0
42,Yes,Travel_Rarely,519,Sales,1,1,Medical,1,2696,2,Female,42,3,1,Healthcare Representative,4,Married,10269,8992,2,Y,No,15,3,4,80,0,2,1,3,2,2,5,2
47,No,Travel_Rarely,1177,Research & Development,4,1,Life Sciences,1,2697,3,Male,37,2,2,Research Scientist,2,Single,15808,16253,3,Y,No,21,3,2,80,1,13,2,3,11,5,2,6
41,No,Travel_Frequently,1068,Research & Development,20,4,Life Sciences,1,2698,3,Male,30,3,3,Laboratory Technician,3,Married,3695,26981,6,Y,No,14,3,4,80,1,19,4,2,3,1,4,3
32,Yes,Travel_Frequently,849,Research & Development,17,3,Life Sciences,1,2699,3,Male,57,2,1,Research Scientist,2,Divorced,4783,10391,3,Y,No,12,3,3,80,2,9,3,2,4,4,0,2
45,No,Travel_Rarely,972,Research & Development,15,3,Medical,1,2700,3,Female,82,4,2,Research Scientist,2,Divorced,3723,15390,4,Y,Yes,17,3,2,80,1,21,3,2,9,5,3,1
50,No,Travel_Rarely,552,Research & Development,7,3,Medical,1,2701,4,Male,98,3,1,Research Director,4,Single,12450,16048,0,Y,No,17,3,2,80,2,0,4,3,0,0,2,0
23,Yes,Travel_Rarely,551,Research & Development,8,4,Life Sciences,1,2702,2,Male,78,3,2,Sales Executive,3,Married,17853,17869,3,Y,No,11,3,4,80,3,5,4,2,5,5,4,5
49,No,Travel_Frequently,1499,Research & Development,1,4,Medical,1,2703,1,Male,63,2,2,Manufacturing Director,3,Divorced,6226,26999,0,Y,Yes,19,3,2,80,2,4,4,3,4,2,5,4
52,No,Travel_Rarely,1153,Sales,11,5,Life Sciences,1,2704,3,Male,86,2,3,Human Resources,4,Married,1009,14717,5,Y,Yes,11,3,3,80,2,16,3,3,10,1,5,6
31,No,Travel_Rarely,964,Sales,23,3,Life Sciences,1,2705,3,Female,69,2,5,Human Resources,3,Married,9611,13913,7,Y,No,16,3,3,80,1,7,6,3,1,1,7,1
27,No,Travel_Rarely,102,Research & Development,11,2,Life Sciences,1,2706,1,Male,56,2,4,Research Scientist,3,Married,4884,21599,6,Y,Yes,19,3,4,80,1,9,4,3,9,6,10,1
37,No,Travel_Rarely,675,Research & Development,1,4,Life Sciences,1,2707,4,Male,67,2,2,Research Director,3,Married,4322,20034,4,Y,No,18,3,3,80,1,3,2,3,3,3,1,1
34,No,Travel_Frequently,343,Research & Development,22,4,Medical,1,2708,3,Male,90,2,2,Sales Executive,4,Married,8106,15835,3,Y,No,16,3,3,80,1,16,3,4,10,7,2,0
45,Yes,Travel_Frequently,378,Sales,1,2,Medical,1,2709,1,Female,61,3,1,Research Scientist,4,Married,9667,20575,1,Y,Yes,14,3,1,80,0,3,0,4,3,0,2,3
39,No,Travel_Rarely,952,Research & Development,11,4,Medical,1,2710,4,Female,56,2,3,Research Scientist,4,Divorced,3005,5582,4,Y,No,18,4,2,80,1,13,4,4,13,6,3,2
26,Yes,Travel_Frequently,102,Research & Development,12,4,Marketing,1,2711,3,Male,82,4,1,Research Director,2,Single,14389,15646,4,Y,No,15,4,4,80,1,8,3,2,4,4,0,4
32,No,Travel_Rarely,1143,Sales,17,4,Life Sciences,1,2712,2,Male,51,3,2,Sales Executive,1,Married,9194,9758,0,Y,No,11,3,3,80,1,6,2,3,6,2,4,4
40,Yes,Travel_Rarely,439,Sales,14,2,Life Sciences,1,2713,3,Male,59,3,2,Sales Executive,2,Single,2152,20828,3,Y,No,19,3,2,80,0,20,2,4,3,3,0,3
41,No,Travel_Rarely,1059,Research & Development,12,3,Technical Degree,1,2714,2,Male,51,2,1,Sales Executive,3,Divorced,7162,13364,4,Y,No,15,3,1,80,0,3,2,4,3,3,3,3
39,No,Travel_Rarely,634,Sales,12,3,Life Sciences,1,2715,4,Male,68,3,4,Sales Executive,3,Married,5879,11457,6,Y,No,18,3,2,80,1,12,2,3,6,6,0,1
44,No,Travel_Rarely,747,Research & Development,15,3,Medical,1,2716,4,Male,68,3,2,Healthcare Representative,4,Married,9834,19193,2,Y,Yes,12,3,4,80,1,22,0,3,2,2,3,2
42,No,Non-Travel,580,Research & Development,8,3,Life Sciences,1,2717,2,Male,38,3,1,Healthcare Representative,3,Divorced,13211,5712,2,Y,No,20,3,2,80,0,5,1,2,5,4,0,5
30,No,Non-Travel,700,Research & Development,13,3,Life Sciences,1,2718,4,Male,71,3,1,Manager,4,Single,6886,5985,4,Y,Yes,14,3,3,80,2,12,2,4,2,1,4,2
50,No,Travel_Rarely,683,Research & Development,1,4,Other,1,2719,4,Male,84,3,1,Sales Executive,2,Married,2789,11758,6,Y,No,20,3,2,80,1,21,3,4,0,0,0,0
38,Yes,Travel_Frequently,599,Research & Development,13,3,Medical,1,2720,1,Female,30,3,1,Research Scientist,1,Divorced,5156,9272,3,Y,Yes,18,4,4,80,2,10,4,3,5,5,0,5
35,No,Travel_Frequently,415,Sales,1,2,Life Sciences,1,2721,1,Male,68,2,1,Healthcare Representative,3,Single,8597,14580,4,Y,No,15,3,1,80,0,15,2,2,14,11,0,0
31,No,Travel_Rarely,519,Research & Development,5,3,Other,1,2722,4,Male,60,3,2,Manager,4,Divorced,9074,13699,7,Y,No,16,3,3,80,0,13,1,3,13,12,3,6
48,Yes,Travel_Frequently,705,Research & Development,13,2,Other,1,2723,4,Female,75,3,1,Manufacturing Director,4,Married,1009,18778,2,Y,Yes,13,3,4,80,1,21,1,2,0,0,1,0
24,No,Non-Travel,925,Sales,10,3,Technical Degree,1,2724,1,Female,88,2,2,Manufacturing Director,4,Married,8998,21962,4,Y,No,18,3,2,80,1,6,4,3,0,0,5,0
47,No,Travel_Rarely,710,Research & Development,3,2,Life Sciences,1,2725,1,Female,46,4,3,Research Scientist,3,Single,15443,20020,2,Y,Yes,15,3,4,80,1,16,2,2,8,7,3,4
28,No,Travel_Rarely,468,Research & Development,8,4,Medical,1,2726,3,Female,78,2,4,Research Scientist,3,Married,2399,9715,3,Y,Yes,15,3,1,80,2,8,4,2,8,2,2,2
31,No,Travel_Rarely,278,Sales,13,1,Life Sciences,1,2727,2,Male,59,3,3,Sales Executive,3,Divorced,7366,8734,2,Y,No,11,3,4,80,0,7,5,3,0,0,0,0
33,No,Travel_Rarely,1457,Research & Development,6,3,Life Sciences,1,2728,4,Female,66,2,3,Healthcare Representative,2,Divorced,1009,22975,8,Y,No,11,3,3,80,1,11,3,4,2,1,1,1
35,No,Travel_Frequently,849,Research & Development,1,3,Medical,1,2729,3,Female,69,4,3,Sales Executive,4,Married,1009,9559,0,Y,No,17,3,4,80,1,11,3,3,10,1,0,5
36,No,Travel_Rarely,1432,Research & Development,11,2,Marketing,1,2730,3,Female,70,3,5,Sales Executive,2,Single,6923,13877,1,Y,No,14,3,2,80,2,15,5,3,8,2,4,5
44,No,Travel_Rarely,1244,Research & Development,14,3,Marketing,1,2731,3,Male,82,2,1,Sales Executive,3,Married,6871,17853,0,Y,Yes,19,3,2,80,1,5,2,3,3,1,0,3
46,No,Travel_Rarely,609,Sales,6,3,Life Sciences,1,2732,3,Male,34,3,3,Healthcare Representative,1,Single,6518,13569,5,Y,No,11,3,2,80,0,6,1,3,6,6,6,5
35,Yes,Travel_Rarely,717,Sales,11,4,Marketing,1,2733,4,Female,66,3,1,Sales Representative,1,Single,1009,21023,1,Y,No,13,4,4,80,1,5,1,3,1,1,3,1
47,No,Travel_Rarely,102,Human Resources,9,3,Life Sciences,1,2734,4,Female,62,3,2,Laboratory Technician,3,Divorced,3962,26999,0,Y,No,19,3,4,80,2,9,3,3,4,4,2,3
42,No,Travel_Rarely,1284,Research & Development,2,2,Marketing,1,2735,1,Male,73,3,2,Research Scientist,3,Married,7443,18987,2,Y,Yes,16,4,2,80,2,17,4,3,5,5,3,5
41,No,Travel_Frequently,102,Research & Development,1,3,Other,1,2736,2,Male,92,4,2,Research Scientist,2,Divorced,1009,12385,1,Y,No,11,3,3,80,0,11,3,2,1,0,3,1
40,No,Travel_Rarely,733,Sales,19,2,Marketing,1,2737,4,Male,55,4,1,Laboratory Technician,4,Single,1009,5002,0,Y,Yes,22,3,3,80,0,8,0,4,5,0,2,4
40,No,Travel_Frequently,1249,Research & Development,10,4,Technical Degree,1,2738,1,Male,33,4,3,Research Scientist,4,Married,3296,8786,0,Y,No,13,3,1,80,1,22,2,2,14,1,2,4
46,No,Travel_Rarely,768,Research & Development,17,1,Marketing,1,2739,3,Male,58,4,2,Sales Executive,1,Single,6298,14407,4,Y,Yes,18,3,3,80,1,12,3,2,8,0,8,0
25,No,Travel_Rarely,508,Research & Development,1,3,Marketing,1,2740,3,Male,78,3,2,Research Scientist,3,Divorced,1356,9344,3,Y,No,15,3,3,80,1,7,3,2,7,7,2,6
19,No,Travel_Rarely,891,Human Resources,1,2,Marketing,1,2741,4,Male,54,3,2,Healthcare Representative,2,Divorced,1009,16030,9,Y,No,19,3,3,80,0,1,4,2,0,0,2,0
43,No,Travel_Frequently,893,Research & Development,17,2,Medical,1,2742,3,Male,98,2,4,Sales Executive,3,Married,1009,23745,1,Y,No,14,3,4,80,1,16,1,3,15,10,8,2
42,No,Non-Travel,1093,Research & Development,1,4,Medical,1,2743,4,Female,55,4,2,Human Resources,2,Divorced,13228,15622,1,Y,No,15,3,3,80,2,15,2,3,7,0,0,0
35,No,Travel_Rarely,1031,Research & Development,2,4,Medical,1,2744,4,Female,68,2,1,Sales Executive,2,Married,1009,18525,2,Y,No,20,3,2,80,0,0,6,4,0,0,0,0
24,No,Travel_Rarely,1015,Research & Development,18,3,Life Sciences,1,2745,4,Male,73,4,1,Research Scientist,3,Single,5664,9344,4,Y,No,14,3,3,80,1,6,2,4,0,0,0,0
26,No,Travel_Rarely,784,Research & Development,8,4,Life Sciences,1,2746,3,Male,41,2,2,Healthcare Representative,1,Married,8675,5083,1,Y,No,23,3,2,80,3,4,4,4,0,0,1,0
24,No,Travel_Rarely,788,Research & Development,10,4,Life Sciences,1,2747,2,Male,88,3,1,Laboratory Technician,1,Single,10195,26999,0,Y,Yes,16,3,3,80,0,6,1,3,0,0,5,0
48,No,Travel_Rarely,899,Research & Development,1,3,Other,1,2748,2,Male,63,2,1,Sales Executive,1,Single,5788,6133,0,Y,No,15,3,1,80,2,8,3,3,8,1,3,1
30,No,Travel_Rarely,524,Research & Development,10,2,Life Sciences,1,2749,4,Male,75,3,3,Research Scientist,4,Married,1009,8983,0,Y,No,11,3,3,80,1,12,3,3,0,0,0,0
31,No,Travel_Rarely,1364,Research & Development,1,3,Life Sciences,1,2750,4,Female,31,3,3,Laboratory Technician,2,Married,1842,2094,4,Y,Yes,13,4,2,80,1,0,2,3,0,0,0,0
49,No,Travel_Frequently,1307,Research & Development,7,3,Technical Degree,1,2751,4,Male,55,2,4,Laboratory Technician,3,Divorced,10187,15230,3,Y,No,21,3,2,80,0,12,4,4,12,9,2,9
47,No,Travel_Rarely,571,Research & Development,5,4,Technical Degree,1,2752,4,Female,100,2,2,Research Scientist,3,Divorced,1009,5929,0,Y,No,18,3,4,80,0,16,4,3,0,0,2,0
37,No,Travel_Rarely,1273,Sales,1,1,Medical,1,2753,2,Male,83,3,1,Sales Executive,2,Single,1009,11561,4,Y,No,11,3,3,80,0,6,3,4,1,1,9,1
40,No,Non-Travel,824,Research & Development,1,3,Life Sciences,1,2754,3,Male,69,3,1,Sales Executive,3,Single,12960,18732,3,Y,Yes,14,3,4,80,0,14,5,3,5,0,0,2
22,No,Travel_Rarely,645,Research & Development,1,4,Marketing,1,2755,1,Female,90,4,3,Laboratory Technician,2,Single,8420,23972,4,Y,No,12,4,4,80,1,2,4,3,2,1,0,2
25,No,Travel_Frequently,1417,Research & Development,21,5,Medical,1,2756,3,Female,100,3,1,Manager,3,Married,8099,26999,7,Y,No,23,3,3,80,2,6,2,1,6,6,3,2
42,No,Travel_Rarely,922,Research & Development,21,3,Technical Degree,1,2757,2,Female,81,2,2,Laboratory Technician,3,Single,14752,7720,0,Y,No,18,3,2,80,0,17,1,3,13,0,2,0
18,No,Travel_Rarely,1013,Sales,6,2,Other,1,2758,3,Male,37,1,2,Manufacturing Director,3,Divorced,14593,9835,6,Y,No,16,3,2,80,2,0,1,4,0,0,0,0
27,No,Travel_Rarely,1387,Research & Development,1,4,Medical,1,2759,4,Female,65,4,2,Research Scientist,3,Married,6176,8694,1,Y,No,18,3,4,80,1,9,4,3,3,2,4,3
33,No,Travel_Rarely,1499,Research & Development,9,3,Life Sciences,1,2760,1,Female,74,2,1,Manager,3,Single,2819,9009,1,Y,No,11,3,3,80,1,14,2,3,6,6,2,4
26,No,Travel_Rarely,373,Research & Development,9,3,Life Sciences,1,2761,4,Female,61,2,2,Research Scientist,3,Single,12688,18873,0,Y,No,11,3,3,80,0,8,3,3,8,2,4,4
41,Yes,Travel_Rarely,865,Sales,1,3,Technical Degree,1,2762,4,Female,75,3,3,Manufacturing Director,2,Single,8338,22055,3,Y,Yes,11,3,4,80,1,12,4,4,3,3,5,3
41,No,Travel_Frequently,1121,Research & Development,8,3,Life Sciences,1,2763,4,Male,72,4,1,Manager,4,Married,6043,14002,2,Y,No,13,3,4,80,0,21,3,1,0,0,6,0
46,Yes,Travel_Rarely,334,Research & Development,2,3,Life Sciences,1,2764,3,Female,52,4,1,Research Scientist,3,Married,6774,26999,2,Y,Yes,16,3,4,80,1,11,2,2,11,5,4,5
41,No,Travel_Frequently,980,Research & Development,5,1,Technical Degree,1,2765,2,Female,61,2,3,Laboratory Technician,3,Married,4216,13367,0,Y,Yes,17,3,2,80,1,15,4,2,15,9,8,2
43,Yes,Travel_Rarely,440,Research & Development,8,4,Medical,1,2766,4,Male,50,3,2,Research Scientist,3,Married,5552,12603,1,Y,No,12,3,2,80,0,25,3,3,10,0,4,3
18,No,Travel_Rarely,498,Research & Development,12,2,Life Sciences,1,2767,3,Female,57,3,1,Research Scientist,2,Divorced,16969,21106,4,Y,Yes,15,4,2,80,2,0,3,3,0,0,3,0
23,Yes,Travel_Frequently,795,Research & Development,9,2,Other,1,2768,3,Male,93,3,1,Research Scientist,2,Single,1009,13874,1,Y,No,13,3,3,80,1,5,3,4,0,0,5,0
21,No,Travel_Rarely,1015,Sales,12,3,Technical Degree,1,2769,3,Male,78,3,3,Manufacturing Director,3,Single,1009,3471,0,Y,Yes,15,3,4,80,2,3,4,3,3,3,0,1
35,No,Non-Travel,845,Research & Development,6,2,Medical,1,2770,3,Male,52,3,3,Sales Executive,3,Married,7619,22473,3,Y,No,11,3,3,80,2,12,6,3,0,0,3,0
38,No,Travel_Rarely,763,Research & Development,8,4,Life Sciences,1,2771,4,Male,48,4,1,Manufacturing Director,1,Single,1800,18943,1,Y,No,18,3,3,80,1,20,1,2,7,2,9,3
22,No,Travel_Rarely,819,Sales,17,2,Medical,1,2772,3,Female,66,3,3,Laboratory Technician,4,Single,2222,10830,0,Y,Yes,18,3,3,80,0,4,1,2,4,1,7,4
47,No,Travel_Rarely,834,Sales,5,4,Other,1,2773,2,Male,73,4,1,Laboratory Technician,4,Single,3008,14012,5,Y,No,11,3,1,80,2,21,4,3,4,2,1,0
38,No,Travel_Rarely,740,Sales,5,2,Medical,1,2774,2,Male,67,3,3,Manufacturing Director,3,Single,5789,14234,6,Y,No,15,3,3,80,1,17,3,2,2,2,0,2
43,No,Travel_Rarely,1262,Research & Development,4,2,Life Sciences,1,2775,1,Female,65,4,1,Healthcare Representative,4,Married,6673,20053,6,Y,Yes,11,3,3,80,0,5,1,2,5,4,10,1
47,No,Travel_Rarely,601,Research & Development,1,3,Life Sciences,1,2776,3,Male,59,4,3,Research Scientist,4,Married,2368,15743,0,Y,No,14,3,2,80,0,10,3,2,7,0,0,3
40,No,Travel_Rarely,1057,Sales,1,4,Life Sciences,1,2777,4,Male,60,3,1,Research Director,3,Single,7607,12287,2,Y,No,13,3,3,80,0,11,1,3,3,3,3,3
36,No,Travel_Rarely,1109,Sales,15,3,Life Sciences,1,2778,3,Male,74,3,3,Manufacturing Director,2,Divorced,1009,11896,1,Y,Yes,15,3,4,80,1,0,1,3,0,0,5,0
45,No,Non-Travel,513,Research & Development,1,3,Medical,1,2779,2,Male,92,3,3,Manager,3,Single,1049,26049,5,Y,No,15,4,1,80,0,1,4,4,1,0,1,1
35,No,Non-Travel,731,Research & Development,16,2,Life Sciences,1,2780,2,Male,86,4,2,Manufacturing Director,4,Married,7853,8914,7,Y,No,20,3,1,80,2,1,2,2,1,1,7,1
57,No,Travel_Rarely,344,Research & Development,8,4,Life Sciences,1,2781,2,Male,100,3,1,Research Scientist,1,Married,8425,11444,0,Y,Yes,17,3,3,80,1,29,3,3,9,7,5,0
41,No,Travel_Rarely,223,Research & Development,15,3,Life Sciences,1,2782,4,Male,78,3,1,Sales Executive,1,Married,6304,9595,3,Y,No,13,3,2,80,0,6,2,3,6,0,6,6
18,No,Travel_Rarely,479,Research & Development,1,4,Medical,1,2783,2,Female,73,2,3,Sales Executive,3,Married,10390,16186,5,Y,Yes,14,3,2,80,1,0,4,3,0,0,5,0
33,No,Travel_Rarely,923,Research & Development,20,2,Marketing,1,2784,4,Male,70,2,1,Research Scientist,2,Divorced,10111,15835,0,Y,No,15,3,4,80,1,4,3,3,2,2,0,2
45,No,Travel_Frequently,736,Research & Development,4,3,Medical,1,2785,3,Female,85,4,3,Manufacturing Director,3,Divorced,1919,14358,3,Y,No,18,3,3,80,0,7,4,3,7,5,4,0
42,No,Travel_Rarely,816,Sales,7,2,Medical,1,2786,3,Female,75,1,1,Laboratory Technician,1,Single,1009,22614,1,Y,No,14,3,3,80,1,20,5,3,5,4,8,5
36,No,Travel_Rarely,673,Research & Development,7,2,Life Sciences,1,2787,2,Female,95,3,1,Manufacturing Director,4,Divorced,10127,9472,4,Y,No,15,3,4,80,2,14,0,3,13,2,2,0
39,No,Travel_Rarely,870,Research & Development,8,2,Life Sciences,1,2788,2,Male,68,2,1,Research Scientist,3,Married,16471,9428,4,Y,No,23,3,3,80,1,21,2,3,7,6,4,3
29,No,Travel_Rarely,791,Research & Development,1,4,Marketing,1,2789,1,Male,81,3,3,Laboratory Technician,4,Married,10770,12248,4,Y,No,17,3,4,80,2,6,1,3,3,3,4,2
57,Yes,Travel_Rarely,1159,Research & Development,10,3,Life Sciences,1,2790,2,Male,75,3,2,Sales Executive,1,Divorced,9758,2094,1,Y,No,14,4,1,80,1,3,3,2,0,0,8,0
32,No,Travel_Frequently,870,Research & Development,5,4,Life Sciences,1,2791,3,Male,65,3,3,Sales Representative,2,Divorced,2477,22893,4,Y,No,23,3,2,80,1,14,5,3,2,2,0,2
43,No,Travel_Rarely,196,Research & Development,7,3,Medical,1,2792,1,Female,59,3,3,Laboratory Technician,2,Married,11090,13098,1,Y,Yes,13,3,3,80,1,13,3,2,0,0,3,0
40,No,Travel_Rarely,1068,Research & Development,1,5,Life Sciences,1,2793,1,Male,41,2,1,Manufacturing Director,1,Married,11443,12604,3,Y,Yes,15,4,3,80,1,22,5,4,9,7,3,8
